"","msno","is_churn","is_duplicate","city","age","gender","registered_via","registration_init_time","payment_method_id","payment_plan_days","plan_list_price","actual_amount_paid","is_auto_renew","is_cancel","n_transactions","payment_price_diff"
"151","oql3aNAVV2wDdXYPNQv3yRjRdjWiy8Ns4iQctMPo1sg=",0,0,13,1,1,4,20151008,36.5,24.25,143.75,143.75,0.5,0.25,4,0
"152","XmVxz3lIui1ZQ0DHUiOwt+PRtANmm3xhPMDFjDPLZpM=",0,1,4,55,1,7,20160429,41,30,99,99,1,0,9,0
"153","mpwEfB/kzwq4KRW1qe0xsRDyKnMf8Jyi/JcSME5Cx8k=",0,1,22,29,2,7,20121203,41,30,99,99,1,0,4,0
"154","KV02ELN6L+IAHABTOsldV4BJ2ksFa4ILWH/pPgHlmz8=",1,0,6,46,1,9,20100630,32,395,1599,1599,0,0,1,0
"155","BIrUfn68c5ROa5OgHjp2rJBf3s+czLLeixtXppnjsdQ=",0,1,12,27,1,9,20051024,39.5555555555556,30.1481481481481,152.444444444444,152.444444444444,1,0.037037037037037,27,0
"156","m8HQXGS4z5c7JeMy26Qz8lMg9kQS6uHaOcRhSr+PKG8=",0,1,13,31,2,9,20101110,37.8518518518519,29.037037037037,154.962962962963,160.481481481481,1,0.0740740740740741,27,-5.51851851851852
"157","ffXKLiBkBdyhZ0pokPLcwHdJTKduQqdKTryYwcSJIns=",0,1,12,31,2,9,20060924,34,21.8181818181818,108.363636363636,149,1,0,22,-40.6363636363636
"158","Pdw3uMfnSTKwKjBZ9OFUgkKhkMukc5iifwcfwJJWj1c=",0,1,22,20,1,3,20160826,37.3333333333333,30,149,149,0.666666666666667,0,6,0
"159","q5efqxVo0ej3v0rqIdHu6svqPAENO/A62Fqc/AU5h9E=",0,0,13,30,1,9,20071206,32,410,1788,1788,0,0,1,0
"160","aVt4N/Znz7yYyEjMSYLd8HYuD/b4mU5SJ93w5nV3W5Y=",0,1,9,31,1,9,20070227,40,30,149,149,1,0,13,0
"161","jJ4/9slC0dRqhJUE/4cihGGYgHA1p6ceSis4h9ZdaqY=",0,1,5,53,2,9,20060410,34,21.8181818181818,108.363636363636,149,1,0,22,-40.6363636363636
"162","a2zLi7lhmY8GZQu7kKv98kfFSIX6KaAlmscwfoub7Es=",0,1,11,29,2,3,20120813,39,28.5789473684211,141.157894736842,149,1,0,19,-7.84210526315789
"163","qQUoDgpxDulnQ++0gIBr0QS5G12MrY2jlfOHuPMEIdw=",0,1,22,25,1,3,20121117,36.7647058823529,27.2941176470588,131.470588235294,131.470588235294,0.882352941176471,0.0588235294117647,17,0
"164","o+7Mvke/p/tyfIqoaO+3dwiDhVos8DJzY2sMwDdau7E=",0,1,10,42,1,3,20141022,32.5384615384615,30,153.923076923077,153.923076923077,0.692307692307692,0,13,0
"165","MIQBDyXCULAKWdEXTw3QRr9gc9z8j0BkIL7DcPKsuek=",0,1,13,22,2,7,20151026,41,30,149,149,1,0,17,0
"166","TW+/z8o27hnZHmnHUL+MQ/J3w1La9kNCsEBhb/xkKG4=",0,1,3,29,2,9,20080926,31,21.8181818181818,108.363636363636,149,1,0,22,-40.6363636363636
"167","zXRXOUMvSB2280T5dc+ENOBNa2u+8NbjN9ItNn0b0xM=",0,1,13,22,1,3,20120509,39,28.5789473684211,141.157894736842,149,1,0,19,-7.84210526315789
"168","978MTijzW4Wa5irucuU/rwnTfsoJCCtlF3fuVE48+DY=",0,1,6,30,2,7,20151224,41,30,99,99,1,0,15,0
"169","pJCm2cmi1NCdxSv/BnZRAyDgXcq5T0rp9HBIxWZPsMs=",0,1,22,26,1,9,20160716,40,30,149,149,1,0,8,0
"170","NIAo0RCupjNT1RJxVGgXf5QD53p0cFOHC+MMKlKb7PI=",0,1,5,19,1,9,20090314,37.5,28.8461538461538,143.307692307692,149.038461538462,0,0,26,-5.73076923076923
"171","xydTF+VhJl6t4OZvMi965DH/arzq884WfJAQzPi0/B8=",0,1,14,18,2,3,20130904,37.4,37.4,149,149,0.6,0,5,0
"172","A00Y62nuRQf5Jcf3LKvMxEgHO4aXhjTp86xbcz5GVf8=",0,1,22,33,2,9,20041203,39,28.5789473684211,141.157894736842,149,1,0,19,-7.84210526315789
"173","jrYl08BZVTWvL6Zc9diubR2KxNQ8CNLbM1B3ij5MpH4=",0,1,13,38,2,9,20070501,40,30,149,142.227272727273,1,0,22,6.77272727272727
"174","HjLIW/Glo6ZLP8dv23pSMV0xqOVI74f/ziR37F0hDG0=",0,1,15,36,1,7,20131114,41,30,99,99,1,0,12,0
"175","MCjiZYrSlDNKLO9471rT52jivP0OscpLct8Hgq+/16g=",0,1,8,26,2,9,20161204,16,30,149,149,1,0,3,0
"176","jy0RphC+nl6er9lOvXG5DeF0G/pJRl4u61EIFvGjXmU=",1,0,14,23,2,3,20130826,32,395,1599,1599,0,0,1,0
"177","h/EN+eDk5VLhgUv8ikc03rGbKlMB+APzpruwC47MPl4=",0,1,13,26,1,9,20090807,37.3,28.5,152.4,159.85,0,0,20,-7.45
"178","uqnC5XL/fl5zxo6A3IJYY4vkY5XAnnfmxzjCEOp56TI=",0,1,13,24,1,3,20140914,39,28.1875,139.6875,149,1,0,16,-9.3125
"179","mo6jZa8JOmPlOHKeBtTtwEH9UNyXHVl4UJOSJu7FsmQ=",0,0,6,20,1,4,20151127,37.3846153846154,30,149,137.538461538462,0.0769230769230769,0,13,11.4615384615385
"180","oz4fCvRm1hv29JA8tRuWHXoGtA666iKoCW+Anj9yk6k=",0,1,13,21,2,9,20151115,38.7272727272727,30,149,149,0.363636363636364,0,11,0
"181","8iAG+1J7MaZ7ZN6+8562cxQbosidA73/mQXLeFMk4F0=",0,1,12,19,2,3,20151025,38,30,149,149,0,0,16,0
"182","ODSA5ELhEuzVWNuB2md8jOH3k1yVEY8Yj4DJdGJFvEA=",0,1,13,24,2,9,20050529,33,21.8181818181818,108.363636363636,149,1,0,22,-40.6363636363636
"183","AWzvD4/dpV+U0soFCw5EJ9T33Gzsdd43xGuU/TjyFzk=",1,1,5,25,1,7,20111015,41,28.2352941176471,133.764705882353,134.588235294118,1,0.0588235294117647,34,-0.823529411764706
"184","EbJkG6m7xGdU1Ti/IDzvSp1hXlwzuNp5ZW/bAZ06kEc=",0,1,5,32,1,9,20150207,40,27.8076923076923,137.538461538462,143.269230769231,1,0.0384615384615385,26,-5.73076923076923
"185","y1j1zYyaMftIl5z1CZAsQE44RZ2D4bIur8UrDTvh9lo=",0,1,8,21,1,7,20120525,41,28.8461538461538,143.269230769231,149,1,0,26,-5.73076923076923
"186","nqjclTC7AD/FGVmW5iyaznqP+72HRkQ167Q9+iAB5mM=",0,1,5,28,1,3,20170115,37,30,149,149,1,0,2,0
"187","KCoVPpwpWzFcd/S1tDdHgw+YPocNRe42VsgZCR7+9bM=",0,1,21,26,2,9,20080403,34,21.8181818181818,108.363636363636,149,1,0,22,-40.6363636363636
"188","vzguUmKz4qH//fj6h2MfwIgnqN5Kt54/mbY1n9MMklg=",0,1,13,26,2,7,20130824,41,28.9285714285714,116.892857142857,122.214285714286,1,0.0357142857142857,28,-5.32142857142857
"189","8R584qfWj7hUJCuHIBfA5rpFdSeswvNyoS4bGlR/Y80=",0,1,15,20,2,9,20091204,34,21.8181818181818,108.363636363636,149,1,0,22,-40.6363636363636
"190","8/TIFG/0yOOgs+awdi168IkWz3Ra7XrylvVo9pr5iZY=",0,1,13,25,2,4,20160619,40,30,149,149,1,0,9,0
"191","k9YYRoOvuZ28ZdWmld3M3S5dpG7t1wy0gZthxR4RV3I=",0,1,4,28,2,9,20110206,29.3636363636364,28.8181818181818,142.227272727273,149,1,0.0454545454545455,22,-6.77272727272727
"192","se6B0V5TFQ+KkcG5uyKT3Ta2Kf2BwVc6ijI9jEiibS0=",0,1,6,23,2,4,20160805,29,30,180,180,0.5,0,6,0
"193","HcKp90/9tbSpS18tr5QZA42kHPoSlDF4kNVufG/TyEA=",0,1,13,30,2,9,20130128,40,30.1923076923077,149,149,1,0.0384615384615385,26,0
"194","HubF24C99uK0XG2vHsbmZFSuBQYBO7UCUHgeLcrdPds=",0,1,14,27,1,9,20060111,39.8,29.16,143.04,143.04,0.96,0.08,25,0
"195","yy7rIcKX+WSYtJV9++XS/p4CkP8N3KAitCaPR894xWw=",0,1,15,52,1,9,20080219,39,28.5789473684211,141.157894736842,149,1,0,19,-7.84210526315789
"196","+QZYQ/WVTxAoPO7CAB2/NzwteNEW7WgfYug/P3b077A=",1,0,1,23,2,3,20160327,38,30,149,149,0,0,2,0
"197","FZ2fucBU0dSW4FkZPYDLw82VNvEMmgn5gDfuId4uz0A=",0,1,13,46,1,3,20150426,36.8888888888889,69.6666666666667,314.555555555556,314.555555555556,0.777777777777778,0,9,0
"198","mzC/ejTTqj57sEtVCpXF5xjyHAUrp+ul4GyQqLG+qUg=",0,1,6,24,2,9,20091108,37.6470588235294,30,154.470588235294,154.470588235294,0,0,17,0
"199","DZhlNZqD76ubt7xKD5CPMHyt4VNZFeZKskWYID2fg6k=",1,0,22,28,1,9,20080904,38,22,74.5,74.5,0,0,2,0
"200","RIpgcebwZB8QZlhauyfrLLtcx+a3d1VObmrBusInR3E=",0,1,4,35,2,4,20160220,33,30,149,149,1,0,13,0
"201","ZeRY6NFQLpI4OpVy4f0ThUHwXqLdJXDt8ScsRsgZ384=",0,1,4,29,2,7,20120701,41,28.8888888888889,136.074074074074,141.592592592593,1,0.037037037037037,27,-5.51851851851852
"202","t2NhmrTmdUtMQLeX99LJwWnFlUspu3MTCPuQjmxfyws=",0,1,13,27,1,9,20100807,33,30,149,149,1,0,2,0
"203","5w1mhWMG+SPp0tT9BTbVaccaIZ0NUEWbpnkiXTd9Ub4=",0,1,15,48,2,9,20121207,31,21.8181818181818,108.363636363636,149,1,0,22,-40.6363636363636
"204","Uqrzi12Cbm/dZwYlPy6GOoQQcm3erJRRH8jVDwlefgk=",0,1,4,69,2,7,20150718,41,30,99,99,1,0,20,0
"205","eQhdg4+c7d+zRt6D1Ri93hyOVSWltGtzRw67rYeUbDw=",0,1,5,25,2,3,20151215,37.25,24.25,111.75,111.75,0,0,4,0
"206","kuV5INeYecY0DEKDBkm/bhJsfgWRT/RDbb7U8krgyls=",0,1,9,35,2,9,20040327,34,21.8181818181818,108.363636363636,149,1,0,22,-40.6363636363636
"207","3uW4qUIBUr6DBClMUH7Jm2n0mjw7uutHo12Vs1+8uV8=",0,1,3,52,2,3,20140727,37,28.88,143.04,149,1,0,25,-5.96
"208","2IPYZAdf5D4iOowd5bSgo/s2/6vL2OCV+jtSHM8R/10=",0,1,6,23,2,9,20080611,38.45,30,149,149,0.45,0.05,20,0
"209","Xa60znWV3924RXT5WTZngOlsDjeFQEKZCTY6Jo8Nz2Q=",0,1,13,27,2,7,20110219,41,30,149,143.230769230769,1,0,26,5.76923076923077
"210","dfqgwWjD7myJiNyJcYpoXxXYgaa0Q5BPHSE8hmv/xVg=",0,1,5,38,1,9,20041107,34,21.8181818181818,108.363636363636,149,1,0,22,-40.6363636363636
"211","Gw7pCIBEJsWf6sRBC20QHLzuB8O9ZdXmxzWyMMWUs0I=",0,1,21,26,2,7,20140802,41,30,99,99,1,0,7,0
"212","gS2t4qvma8M1tSlpHEHszdbmtY7Z4PmM1FqVk4nNaHc=",1,0,13,22,1,9,20070820,38,30,149,149,0,0,14,0
"213","M7391cAexCRzAxmZXaGIcg8O2G33I9Lm+/K/Cg8evKE=",0,1,9,17,1,9,20110918,37.9130434782609,28.695652173913,143.869565217391,150.347826086957,0,0,23,-6.47826086956522
"214","EhRTPYnf2OguxX+8avJB7d5cSfvWNQOayaROzo2Q7AI=",0,1,22,30,1,9,20100512,39,28.5789473684211,141.157894736842,149,1,0,19,-7.84210526315789
"215","w4nPZ16oTqHwmeVEzhGYhwxFBZWgtWbs55hOD63wo/o=",0,1,14,27,2,7,20131212,41,28.8888888888889,136.074074074074,141.592592592593,1,0.037037037037037,27,-5.51851851851852
"216","PZ8HD/YlJlEE2h+PILt1Q3gGFb/d6QExC+gUs+s+u+Q=",0,1,6,19,1,9,20161017,36,30,180,180,1,0,5,0
"217","IvUJj6xZnWpL88OuPsmbkpLRBSGGHvTRuYm6ZZKpPeM=",0,1,12,34,2,9,20111003,40,29,143.481481481481,149,1,0.037037037037037,27,-5.51851851851852
"218","WCOa/uZ0qOwqqS2y3lCLZkS9Pj+BOt6o/X7UPlibOOU=",0,1,4,26,1,3,20150420,40,28.695652173913,142.521739130435,142.521739130435,1,0,23,0
"219","c2W2En2IYkkG6y/XxciXvxeI4yBXrRGaZhtJ/at6Uvs=",0,1,4,29,1,9,20101124,31,21.8181818181818,108.363636363636,149,1,0,22,-40.6363636363636
"220","8toilwwNSNPu1U6tncEXCN0pNvqeHWXz3eQV1KYXTVI=",0,1,15,34,1,9,20130712,35.5,125,558.75,521.5,0.75,0,4,37.25
"221","4zlULYAHsP/1G7byacNnK5WI6TWrGMlzdvogx/EuUV0=",0,1,13,32,2,7,20110912,41,30,149,149,1,0,26,0
"222","4rVeeF9ulCkR43dGm8bp4udCJbeQtTyiGx7YreRQW0Y=",0,1,5,28,2,4,20160203,36,30,175.384615384615,175.384615384615,0.846153846153846,0,13,0
"223","3uqPrWs4ngUjqIXnO3hKn+mx/XPt3oBgceChc4HLwBQ=",0,1,7,40,1,9,20090321,33,21.8181818181818,108.363636363636,149,1,0,22,-40.6363636363636
"224","WB0kpsoKEV05syabdUPVARRb1+pmizfeQNl8qqFyIAg=",0,1,13,31,2,9,20130226,32.25,65.5,298,298,0.5,0,4,0
"225","tH0ooEgPq0O2/7R5/mSj1PsGLvFD87Lg+8HscSf2yng=",1,0,1,35,2,4,20160227,37.4285714285714,30,157.857142857143,157.857142857143,0,0,7,0
"226","hLpylswIa30frjNUo7qdZ7pJ/TrIWpth3G6gmB6oaOA=",0,1,6,29,1,9,20110727,36,30,149,149,1,0.181818181818182,11,0
"227","tw9gIwFStglEL1Js1+DJTj1mknJ2ho/w011IFFFFk8E=",0,1,22,21,2,7,20140317,41,28.9285714285714,136.535714285714,136.5,1,0.0357142857142857,28,0.0357142857142857
"228","PwibrbUfBEoF8kfqD21WagfS1KFVTFJqFxcWgbniRvc=",0,1,12,33,1,9,20131115,40,29.037037037037,143.481481481481,149,1,0.037037037037037,27,-5.51851851851852
"229","RwDBdgsyUR8rZtLeRad4YkoSnu9A+Oik1NSqaE86jPI=",0,1,22,22,1,9,20160208,39.4166666666667,28.0833333333333,136.583333333333,124.166666666667,0.833333333333333,0.0833333333333333,12,12.4166666666667
"230","aG/5LHUoe0zxKdt74JFnmEnyT2QAuSbRpsBBD7ARF6g=",0,1,13,28,2,7,20160618,41,30,99,99,1,0,9,0
"231","Hc8XvU2Q69h4POG662ThahXwsRvUJaYP3lz3fzQ1nTY=",0,1,13,32,2,9,20070316,39.2222222222222,29.037037037037,143.481481481481,149,1,0.037037037037037,27,-5.51851851851852
"232","Yb7I3R/NPOgcqGhWhx8VPi7oHkqpgDrHnv4vvcXLGZA=",0,1,5,28,1,9,20090216,37,30.1538461538462,149,149,1,0,26,0
"233","SfwSibZ2WRT33n31/CkMTO1wYu3usNSMIZfzvoU1orE=",0,1,22,23,2,9,20120405,39,28.5789473684211,141.157894736842,149,1,0,19,-7.84210526315789
"234","gWgOxACCCfehD4UjIrg/aSua59GHJMItTRfYg3FXK0Q=",0,1,5,28,1,7,20120209,41,28.8461538461538,143.269230769231,149,1,0,26,-5.73076923076923
"235","iyLjjb/F71nYb9j82y2lU2QyTDUQt5zBZdN8lWwbxmw=",1,0,5,28,1,9,20140207,32,180,536,536,0,0,4,0
"236","V1SMC7NnU/XVhSqXWn4TJpKdGvvtVVdp3ewNJj2NxaI=",1,1,22,28,2,9,20121230,40,29.0740740740741,143.481481481481,143.481481481481,1,0.037037037037037,27,0
"237","z/J2z6DM/rbZhsbHTICKJvuqAgPTyyI5PwqGPJjY1DM=",0,1,15,40,2,7,20131101,41,28.75,142.791666666667,149,1,0,24,-6.20833333333333
"238","ufjnviJu38JOnRwV1Cl6wPfR1u2tkaRabh1UUhVu/Ks=",0,0,1,27,2,3,20141117,38,30,149,149,0,0,2,0
"239","SDuFshEbbb1Y0mJAV77xtFsqwRtH1L14VPHvY3XQfx4=",0,0,21,28,1,9,20100109,38,30,149,149,0,0,11,0
"240","MIzivfR3zZsFXmvrrqlxSmmOjIHGUvVK3rbDuooeorg=",0,0,4,23,2,9,20100618,32,410,1788,1788,0,0,1,0
"241","w+y2p5ZFDzpt77r858oDc4RKmxlQ85QxUj1KI46qQQg=",0,1,21,22,2,3,20141123,29,30,180,180,0,0,3,0
"242","wLxCWLr2mIszkPNQr7em86ZIGv/yvTTMKtLWMt8avIM=",0,1,5,31,2,9,20070312,39,28.5789473684211,141.157894736842,149,1,0,19,-7.84210526315789
"243","txYA/2VfN/PH19Ni4YTJgdW5/5ZlPD4g77kiHP+Yi7I=",0,1,4,18,1,9,20100510,36,30,180,180,1,0,4,0
"244","m5f4mhetTt+VLoV+AKRX5IK2QvAmXQFUIFEyVR5QB1w=",0,1,6,24,1,9,20060506,39.6363636363636,37.6363636363636,182.863636363636,182.863636363636,0.954545454545455,0.0454545454545455,22,0
"245","c3xbwQMiHfmpxsBLnCsFry5IIxvGx335Beu+vfLTiXc=",0,1,22,25,2,9,20050514,40,30,149,149,1,0,19,0
"246","fC06Lph9JnJFyPqCGEA79sZbP6F+j6n5Ed1PZPFxEAk=",0,1,5,28,2,3,20120406,36.9545454545455,21.8181818181818,108.363636363636,149,1,0.0909090909090909,22,-40.6363636363636
"247","vtldiKA1Q6CabdBWGEXAzo2eYmpOcEgjQS8+8eguSH4=",0,1,22,27,1,9,20081106,39,28.5789473684211,141.157894736842,149,1,0,19,-7.84210526315789
"248","WAe+KsVMiUlR5eiWoPn9nbV8EExFQxR6EMVHcoBeVU0=",0,1,5,54,1,9,20101118,33,21.8181818181818,108.363636363636,149,1,0,22,-40.6363636363636
"249","JXCvPzddXme7AaNCmMXxSRoTAMPlXtzQczwTlQODdXY=",0,1,15,44,1,9,20110327,38.7142857142857,28.8095238095238,141.904761904762,149,1,0.0476190476190476,21,-7.09523809523809
"250","mUgdpKITLVQByBb+p30lnrpESADiYJISzXYkuWncAiA=",0,1,13,19,1,3,20120109,36.2857142857143,84.2857142857143,409.714285714286,409.714285714286,0.857142857142857,0,7,0
"251","5tiADGbYMYg5rMdBlfAPZHRMHa5ized1YxjSxUdjebo=",0,1,4,31,1,3,20150319,36,41,198.866666666667,198.866666666667,0,0,15,0
"252","xIKfoxPFMKMyDi6L+wV0yhFVjQEnZ4IGzPLuvm4HlUI=",0,1,13,35,2,3,20120622,31,21.8181818181818,108.363636363636,149,1,0,22,-40.6363636363636
"253","02oI/cGbFcbwzOYY+eUKvrnAFKYoBUZNxEgRrBXUp1o=",0,1,13,25,2,3,20130106,37.2962962962963,29.037037037037,143.481481481481,149,1,0.037037037037037,27,-5.51851851851852
"254","EcLMssxtSFgoM5HItDglADA4RBdtPh43zdQxqO87OR8=",0,1,6,30,1,9,20131024,36.7407407407407,27.9259259259259,149.851851851852,160.925925925926,0.555555555555556,0.0740740740740741,27,-11.0740740740741
"255","s0VrSRXRx7JQwwyj44KRs+rdJLTg0MPhbdhgcA6Xe1g=",0,1,18,27,1,9,20100806,37,29,143.269230769231,149,1,0,26,-5.73076923076923
"256","q1GC9qQmpVE7nnJSOK9UFb97LhZUq1MZndNUajNtCHY=",0,1,5,17,2,9,20140313,36.6153846153846,35.3846153846154,174.461538461538,174.461538461538,0,0,13,0
"257","/3HSBoGcNRspTDwbUnjG2mJy5xPfuC8mh376LBi/G30=",0,1,5,23,1,3,20131121,38,30,149,149,0,0,9,0
"258","9k5+STHO1dECA5eLz95zn2mIa/GYiN/dFCK0OGMYOcA=",0,1,12,29,2,7,20160701,41,30,99,99,1,0,8,0
"259","5PDkBdAkdHvEUQzr4V+IdQEOMnnbxA3Qo0yNRaGu2DE=",0,1,13,34,2,9,20110215,40,29,143.269230769231,149,1,0,26,-5.73076923076923
"260","ScgvuMIItZ8hORD7XCRWAzzdayf6SEWyLvlUmIL4CrU=",0,1,4,29,2,7,20120111,41,28.8888888888889,134.592592592593,140.111111111111,1,0,27,-5.51851851851852
"261","wgyu9miVwL4WcgwJcbfX0ODWMv1RRs/NYTXQc7rbSZ8=",0,1,22,35,2,9,20050922,37,30.1538461538462,149,149,1,0,26,0
"262","okbhQnirW3InbiJEOzUjE9g/cjKHKdG4IQ2ufjfbCcE=",0,1,13,25,1,9,20121012,37,28.9615384615385,143.269230769231,149,1,0,26,-5.73076923076923
"263","npgykt7W5APR0gC1Ot2E6vhyymXa/VL/qS3gc49LM2M=",0,0,5,32,1,9,20101125,32,395,1599,1599,0,0,1,0
"264","uVwvHJ0xb5LPlAFxuVqdzsF6YaJAyukH9ApBfZWsJds=",0,1,15,21,1,9,20110616,38,30,149,149,0,0,19,0
"265","gkZMZVccJqLGZIgPq4zX40MT9jjOnaLv8zStIKf1GQg=",0,0,13,19,1,4,20160722,30.5,30,174.833333333333,174.833333333333,0,0,6,0
"266","3GyDOsuFRmKM4zT6TNTKzTKZ9xd6IXR27Rkcov8sS0I=",0,1,4,54,1,9,20110808,31,21.8181818181818,108.363636363636,149,1,0,22,-40.6363636363636
"267","5YonzjFtsVeK5jf0vQyW3KuJip6KDL3zPCW7QgCP49A=",0,1,4,36,2,9,20140415,37,30.1923076923077,149,149,1,0,26,0
"268","mgmAndIxFudT+Y/DFbx4PYSlXeEJZSgX043V3yzAWa0=",0,1,5,28,1,3,20121106,31.0714285714286,24.6428571428571,122.392857142857,149,1,0.0357142857142857,28,-26.6071428571429
"269","zh0ClbKcUsZs/9mucznN+fcC9erfnAaqK4Ogs30/mQw=",0,1,11,30,2,3,20130817,33.695652173913,22.1739130434783,111.478260869565,150.347826086957,0.956521739130435,0.0434782608695652,23,-38.8695652173913
"270","g9eTzvKKML01wcciuSk7p7z6bwIOdXg26hTkk0TX0b0=",0,1,14,38,2,7,20101112,41,28.75,141.541666666667,135.25,1,0.0416666666666667,24,6.29166666666667
"271","7PeJI6Xntg8Fh2b1O1MHuCQDOy1UDl21E6Q2nNis+n0=",0,1,3,29,2,9,20040914,34,21.8181818181818,108.363636363636,149,1,0,22,-40.6363636363636
"272","IJEX0Zuxu3KaiNEwZ3Tdo4lInsV5UoqrCCuExL/jp54=",0,0,6,20,1,3,20160124,38,195,894,894,0,0,1,0
"273","7yHFcH1eRKlVEZKZhXSDDG5VL1gf1yFYXUSraAfgWM4=",0,1,15,30,1,9,20090629,38.4,28.65,147.75,155.2,1,0.05,20,-7.45
"274","zdiq1Qk27L6yf4OHBtwF8MmYtXJaFfnIIi+MiP2V0jA=",0,1,13,23,1,9,20110610,36.8846153846154,28.8846153846154,153.076923076923,158.807692307692,0.230769230769231,0.0769230769230769,26,-5.73076923076923
"275","jmwY+gs9mOb5dcBg3tRs36NExx1O9LWufdvljMyRM6A=",0,1,6,27,1,3,20130205,31,30,173.111111111111,173.111111111111,0,0,9,0
"276","N6JUt/ZKjRXxEpWLRYvmt0DAvaMnLqjLQu+epbxO25A=",0,1,14,24,2,9,20121029,38,72.2222222222222,331.111111111111,331.111111111111,0,0,9,0
"277","XFp8NVXpZzL5OCQ7dM3gk9n1/QVOj93+WdPQUnKpwn0=",0,1,5,29,2,3,20111212,34.6666666666667,85,418,418,0,0,6,0
"278","/sRmYc1zt/ael2F7wRujLIhvto2AJJRV/nMyLyLGpAg=",0,1,13,25,1,3,20130331,40,30,149,149,1,0,4,0
"279","JUtzb7yP11hKxZRXI4HHa2Y+wxfFYsT4/NfCGsEDcnU=",0,1,22,30,2,9,20080611,37,29,143.269230769231,149,1,0,26,-5.73076923076923
"280","qsMopVh3IEoBe7qCcGGVfGQE6LklF1rSzfMfyTzXUMw=",0,1,12,21,1,3,20141011,35.3333333333333,93.3333333333333,422.166666666667,422.166666666667,0.833333333333333,0,6,0
"281","68CumnTzInWHhWBxEXQQoQOLIeyIRxlT9i3n9iV1aAA=",0,1,1,29,2,4,20160806,30,30,131.857142857143,131.857142857143,1,0,7,0
"282","mXnnMKVWnjCOKVvw51nuvWwtgyNcdmu7zzpe1voDgTg=",1,1,13,28,2,9,20051125,36.9230769230769,29,155.576923076923,161.307692307692,0.230769230769231,0.0384615384615385,26,-5.73076923076923
"283","4EaJtOibLT5r3G7/8jOg45Do/oQiCwIJWs1ZJrMRdP8=",0,1,13,27,2,3,20140330,38.1818181818182,36.3636363636364,179.090909090909,179.090909090909,0.909090909090909,0,11,0
"284","/C8Z50tQ7iJZs9aPoC3dKz72MQLAmTtvr/tSUSdIH6c=",0,1,12,25,1,3,20140818,39,28.5789473684211,141.157894736842,149,1,0,19,-7.84210526315789
"285","FfI8EoZFuY/7+fl5h7qtCAiRYNqx+i6zoJ4yqMgEp3o=",0,1,13,37,2,9,20091025,37,29,143.269230769231,149,1,0,26,-5.73076923076923
"286","OHvuNALYbsELmYa5Aw2yBZLiCz0o8Nc2SqGXrY3fC1U=",0,1,18,26,1,9,20050226,34,21.8181818181818,108.363636363636,149,1,0,22,-40.6363636363636
"287","2EHTqjOqxx7Cli4RQT6UBAAFf1rtnncBvwa4n11fIcM=",1,0,4,19,1,3,20140608,38,60,258.333333333333,258.333333333333,0,0,3,0
"288","msR6QdSC41Yt6Jcv+o7QnI0lPxhg/jPfwiiJplC52Dw=",0,1,13,24,2,9,20101129,29.5,125,574.25,574.25,0.5,0,4,0
"289","UOQIPkop9/yrxq+AHKZxW8dVte7uaLf+AIDhVrW+/6E=",0,1,8,28,2,9,20110707,39,28.5789473684211,141.157894736842,149,1,0,19,-7.84210526315789
"290","V9TNQhVJ4JCrLXJeOsw6+WYQAPeP/bCNGrqLFP/TfE8=",0,1,15,46,1,3,20170109,29,30,180,180,1,0,2,0
"291","h3UuXw5sTpW3f/CSDi4yEw0zGeAG9jBV6jXAg8d5vnE=",0,1,7,18,2,9,20091127,40,28.9615384615385,143.269230769231,149,1,0,26,-5.73076923076923
"292","p6wdBw5vRKRVHirRSTTJV87emwpSIM7uKHcnhpGceKQ=",0,0,5,37,1,9,20061024,39,28.5,140.722222222222,149,1,0.0555555555555556,18,-8.27777777777778
"293","1szlo6iLTvJS9oPP9TYqD/F1PK8m03AcacpXhPbZl6k=",1,0,6,32,1,9,20071001,40,28.9615384615385,143.269230769231,149,1,0.0384615384615385,26,-5.73076923076923
"294","JXD5O3G+vcEK8HDaUxUdXfqXKA/vq03dHSCPAMxfBtg=",0,1,22,31,1,9,20050924,33,21.8181818181818,108.363636363636,149,1,0,22,-40.6363636363636
"295","nDTNHJFK3ftfjzEw1+0keVMFLGBxxJg9x0ZJOMwRs7U=",1,0,1,21,1,4,20160415,37.5,26.1666666666667,124.166666666667,124.166666666667,0,0,6,0
"296","G70pNDHS313TLmQL3oR7mwZnoy8Af2R6AVReB0DRl9w=",0,0,13,27,2,9,20160128,39,30,149,149,1,0,8,0
"297","o1C7YwH3IaHCtAvapQofT8kYd46aEdW34C0PsZykJrs=",0,0,22,22,1,7,20160813,41,30,99,99,1,0,6,0
"298","BjRKLCWqqTfj5JlKeOLxdzvhBfq0Md2/hhiMTiG6K6w=",0,1,15,30,1,9,20071222,40,29.037037037037,143.481481481481,149,1,0.037037037037037,27,-5.51851851851852
"299","XVTBT94F1pnttjAfYcd3790VfK5vSeqWw2EJFLjeC0U=",0,1,13,61,2,3,20111224,35.9230769230769,30,156.153846153846,156.153846153846,0,0,13,0
"300","/+46Ye9EsHWTHqT2bFNw6I3ROBbCZiZNEzDVghGX0JM=",0,1,15,55,1,9,20070330,40,29,143.269230769231,149,1,0,26,-5.73076923076923
